trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,local_zone_id,stop_headsign,timepoint
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:09:00,21:09:00,IDFM:463149,0,0,1,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:10:00,21:10:00,IDFM:463130,1,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:11:00,21:11:00,IDFM:463040,2,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:13:00,21:13:00,IDFM:463012,3,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:14:00,21:14:00,IDFM:462943,4,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:16:00,21:16:00,IDFM:463294,5,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:18:00,21:18:00,IDFM:463197,6,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:20:00,21:20:00,IDFM:22089,7,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:22:00,21:22:00,IDFM:463307,8,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:23:00,21:23:00,IDFM:22091,9,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:24:00,21:24:00,IDFM:463160,10,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:25:00,21:25:00,IDFM:463218,11,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:26:00,21:26:00,IDFM:463227,12,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:27:00,21:27:00,IDFM:22075,13,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:29:00,21:29:00,IDFM:463150,14,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:30:00,21:30:00,IDFM:463010,15,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:31:00,21:31:00,IDFM:463181,16,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:33:00,21:33:00,IDFM:463185,17,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:34:00,21:34:00,IDFM:463013,18,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:35:00,21:35:00,IDFM:22088,19,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:37:00,21:37:00,IDFM:22078,20,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:38:00,21:38:00,IDFM:463217,21,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:40:00,21:40:00,IDFM:22099,22,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:41:00,21:41:00,IDFM:22102,23,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078871_435,21:44:00,21:44:00,IDFM:463193,24,1,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,21:47:00,21:47:00,IDFM:22101,0,0,1,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,21:48:00,21:48:00,IDFM:463170,1,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,21:50:00,21:50:00,IDFM:463044,2,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,21:51:00,21:51:00,IDFM:22100,3,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,21:53:00,21:53:00,IDFM:463257,4,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,21:54:00,21:54:00,IDFM:463121,5,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,21:56:00,21:56:00,IDFM:22086,6,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,21:57:00,21:57:00,IDFM:22084,7,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,21:58:00,21:58:00,IDFM:22082,8,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,22:00:00,22:00:00,IDFM:22090,9,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,22:01:00,22:01:00,IDFM:22085,10,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,22:02:00,22:02:00,IDFM:463041,11,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,22:04:00,22:04:00,IDFM:22079,12,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,22:05:00,22:05:00,IDFM:22081,13,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,22:06:00,22:06:00,IDFM:22087,14,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,22:07:00,22:07:00,IDFM:463080,15,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,22:09:00,22:09:00,IDFM:22074,16,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,22:11:00,22:11:00,IDFM:463019,17,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,22:13:00,22:13:00,IDFM:22083,18,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,22:15:00,22:15:00,IDFM:22076,19,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,22:17:00,22:17:00,IDFM:22080,20,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,22:18:00,22:18:00,IDFM:22077,21,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,22:20:00,22:20:00,IDFM:22103,22,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,22:22:00,22:22:00,IDFM:22105,23,0,0,,,1
IDFM:RATP:146197-C01371-COU_RATP_5083934_1078872_445,22:24:00,22:24:00,IDFM:22104,24,1,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:29:00,14:29:00,IDFM:22111,0,0,1,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:31:00,14:31:00,IDFM:22109,1,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:33:00,14:33:00,IDFM:463043,2,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:34:00,14:34:00,IDFM:22108,3,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:35:00,14:35:00,IDFM:22121,4,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:36:00,14:36:00,IDFM:463240,5,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:37:00,14:37:00,IDFM:462988,6,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:39:00,14:39:00,IDFM:22110,7,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:40:00,14:40:00,IDFM:22115,8,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:41:00,14:41:00,IDFM:22125,9,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:43:00,14:43:00,IDFM:463088,10,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:44:00,14:44:00,IDFM:463120,11,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:46:00,14:46:00,IDFM:22127,12,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:47:00,14:47:00,IDFM:22119,13,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:48:00,14:48:00,IDFM:22107,14,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:50:00,14:50:00,IDFM:462981,15,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:51:00,14:51:00,IDFM:462984,16,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:53:00,14:53:00,IDFM:463111,17,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:54:00,14:54:00,IDFM:462983,18,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:55:00,14:55:00,IDFM:463243,19,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:56:00,14:56:00,IDFM:463285,20,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:58:00,14:58:00,IDFM:463230,21,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,14:59:00,14:59:00,IDFM:22122,22,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,15:00:00,15:00:00,IDFM:463125,23,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_3120396_117,15:03:00,15:03:00,IDFM:463067,24,1,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:09:00,12:09:00,IDFM:22072,0,0,1,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:11:00,12:11:00,IDFM:22124,1,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:12:00,12:12:00,IDFM:463117,2,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:13:00,12:13:00,IDFM:22113,3,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:14:00,12:14:00,IDFM:22112,4,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:15:00,12:15:00,IDFM:22116,5,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:17:00,12:17:00,IDFM:22126,6,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:18:00,12:18:00,IDFM:22128,7,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:19:00,12:19:00,IDFM:22120,8,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:21:00,12:21:00,IDFM:22118,9,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:22:00,12:22:00,IDFM:463009,10,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:23:00,12:23:00,IDFM:462982,11,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:25:00,12:25:00,IDFM:463094,12,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:26:00,12:26:00,IDFM:22123,13,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:28:00,12:28:00,IDFM:22114,14,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:29:00,12:29:00,IDFM:463113,15,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:30:00,12:30:00,IDFM:463252,16,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:31:00,12:31:00,IDFM:463296,17,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:33:00,12:33:00,IDFM:22106,18,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:34:00,12:34:00,IDFM:22117,19,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:35:00,12:35:00,IDFM:463154,20,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:37:00,12:37:00,IDFM:463266,21,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:38:00,12:38:00,IDFM:22094,22,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:40:00,12:40:00,IDFM:463322,23,0,0,,,1
IDFM:RATP:146150-C01372-COU_RATP_5083994_912348_87,12:42:00,12:42:00,IDFM:463256,24,1,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:17:00,10:17:00,IDFM:22035,0,0,1,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:18:00,10:18:00,IDFM:463119,1,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:19:00,10:19:00,IDFM:463210,2,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:21:00,10:21:00,IDFM:463258,3,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:22:00,10:22:00,IDFM:22021,4,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:23:00,10:23:00,IDFM:22028,5,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:24:00,10:24:00,IDFM:22031,6,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:26:00,10:26:00,IDFM:22027,7,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:27:00,10:27:00,IDFM:463069,8,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:29:00,10:29:00,IDFM:462971,9,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:30:00,10:30:00,IDFM:21906,10,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:31:00,10:31:00,IDFM:22030,11,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:32:00,10:32:00,IDFM:22024,12,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:33:00,10:33:00,IDFM:463090,13,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:35:00,10:35:00,IDFM:462986,14,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:36:00,10:36:00,IDFM:463091,15,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:37:00,10:37:00,IDFM:21994,16,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:38:00,10:38:00,IDFM:463316,17,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:39:00,10:39:00,IDFM:21902,18,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:41:00,10:41:00,IDFM:463250,19,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:42:00,10:42:00,IDFM:463297,20,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:43:00,10:43:00,IDFM:22020,21,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:45:00,10:45:00,IDFM:21950,22,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:47:00,10:47:00,IDFM:22022,23,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_912354_98,10:49:00,10:49:00,IDFM:22037,24,1,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:27:00,09:27:00,IDFM:463174,0,0,1,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:29:00,09:29:00,IDFM:463276,1,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:30:00,09:30:00,IDFM:462991,2,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:32:00,09:32:00,IDFM:463286,3,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:34:00,09:34:00,IDFM:22025,4,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:35:00,09:35:00,IDFM:22019,5,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:36:00,09:36:00,IDFM:462946,6,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:37:00,09:37:00,IDFM:22026,7,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:39:00,09:39:00,IDFM:463122,8,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:40:00,09:40:00,IDFM:22018,9,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:41:00,09:41:00,IDFM:22029,10,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:42:00,09:42:00,IDFM:22033,11,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:43:00,09:43:00,IDFM:462989,12,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:45:00,09:45:00,IDFM:463246,13,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:46:00,09:46:00,IDFM:463189,14,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:48:00,09:48:00,IDFM:21963,15,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:49:00,09:49:00,IDFM:22032,16,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:51:00,09:51:00,IDFM:462987,17,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:52:00,09:52:00,IDFM:463068,18,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:54:00,09:54:00,IDFM:463070,19,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:55:00,09:55:00,IDFM:463228,20,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:56:00,09:56:00,IDFM:22023,21,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:57:00,09:57:00,IDFM:22034,22,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,09:59:00,09:59:00,IDFM:22036,23,0,0,,,1
IDFM:RATP:146086-C01373-COU_RATP_5083967_95500_90,10:01:00,10:01:00,IDFM:462985,24,1,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,06:51:00,06:51:00,IDFM:463073,0,0,1,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,06:52:00,06:52:00,IDFM:22133,1,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,06:53:00,06:53:00,IDFM:462974,2,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,06:54:00,06:54:00,IDFM:463148,3,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,06:55:00,06:55:00,IDFM:22130,4,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,06:57:00,06:57:00,IDFM:22149,5,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,06:59:00,06:59:00,IDFM:22148,6,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:00:00,07:00:00,IDFM:462979,7,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:01:00,07:01:00,IDFM:463313,8,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:02:00,07:02:00,IDFM:463072,9,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:03:00,07:03:00,IDFM:463171,10,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:05:00,07:05:00,IDFM:22146,11,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:06:00,07:06:00,IDFM:22092,12,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:07:00,07:07:00,IDFM:22150,13,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:08:00,07:08:00,IDFM:22137,14,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:09:00,07:09:00,IDFM:462995,15,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:10:00,07:10:00,IDFM:462993,16,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:12:00,07:12:00,IDFM:22139,17,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:13:00,07:13:00,IDFM:22138,18,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:14:00,07:14:00,IDFM:22143,19,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:15:00,07:15:00,IDFM:463016,20,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:16:00,07:16:00,IDFM:22131,21,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:18:00,07:18:00,IDFM:463104,22,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:19:00,07:19:00,IDFM:22144,23,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:20:00,07:20:00,IDFM:22154,24,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:21:00,07:21:00,IDFM:22140,25,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:22:00,07:22:00,IDFM:26602,26,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:24:00,07:24:00,IDFM:483313,27,0,0,,,1
IDFM:RATP:146118-C01374-COU_RATP_5105309_3155741_14,07:27:00,07:27:00,IDFM:483314,28,1,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:04:00,07:04:00,IDFM:483423,0,0,1,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:06:00,07:06:00,IDFM:483277,1,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:08:00,07:08:00,IDFM:463222,2,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:09:00,07:09:00,IDFM:463092,3,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:11:00,07:11:00,IDFM:463118,4,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:12:00,07:12:00,IDFM:463242,5,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:13:00,07:13:00,IDFM:22151,6,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:14:00,07:14:00,IDFM:463291,7,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:15:00,07:15:00,IDFM:22135,8,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:16:00,07:16:00,IDFM:462996,9,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:18:00,07:18:00,IDFM:463308,10,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:19:00,07:19:00,IDFM:462992,11,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:20:00,07:20:00,IDFM:22136,12,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:21:00,07:21:00,IDFM:22145,13,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:22:00,07:22:00,IDFM:463306,14,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:23:00,07:23:00,IDFM:463161,15,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:25:00,07:25:00,IDFM:463158,16,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:26:00,07:26:00,IDFM:463208,17,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:27:00,07:27:00,IDFM:22147,18,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:28:00,07:28:00,IDFM:22142,19,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:30:00,07:30:00,IDFM:22134,20,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:31:00,07:31:00,IDFM:22153,21,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:32:00,07:32:00,IDFM:463022,22,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:33:00,07:33:00,IDFM:463183,23,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:35:00,07:35:00,IDFM:463093,24,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:36:00,07:36:00,IDFM:22152,25,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:37:00,07:37:00,IDFM:22132,26,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:38:00,07:38:00,IDFM:463310,27,0,0,,,1
IDFM:RATP:146769-C01374-COU_RATP_5105309_3155742_16,07:40:00,07:40:00,IDFM:22141,28,1,0,,,1
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,09:38:00,09:38:00,IDFM:22006,0,0,1,,,1
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,09:39:00,09:39:00,IDFM:463020,1,0,0,,,1
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,09:40:00,09:40:00,IDFM:463097,2,0,0,,,1
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,09:42:00,09:42:00,IDFM:21981,3,0,0,,,1
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,09:44:00,09:44:00,IDFM:22004,4,0,0,,,1
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,09:45:00,09:45:00,IDFM:22010,5,0,0,,,1
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,09:47:00,09:47:00,IDFM:463138,6,0,0,,,1
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,09:48:00,09:48:00,IDFM:463096,7,0,0,,,1
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,09:49:00,09:49:00,IDFM:463059,8,0,0,,,1
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,09:51:00,09:51:00,IDFM:462961,9,0,0,,,1
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,09:52:00,09:52:00,IDFM:22011,10,0,0,,,1
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,09:54:00,09:54:00,IDFM:22013,11,0,0,,,1
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,09:56:00,09:56:00,IDFM:463182,12,0,0,,,1
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,09:59:00,09:59:00,IDFM:22001,13,0,0,,,1
