pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width,signposted_as,reversed_signposted_as
IDFM:StopPlaceEntrance:50147791:463079,IDFM:StopPlaceEntrance:50147791,IDFM:463079,1,1,267.87,341,,,,,
IDFM:StopPlaceEntrance:50147791:22364,IDFM:StopPlaceEntrance:50147791,IDFM:22364,1,1,347.2,442,,,,,
IDFM:StopPlaceEntrance:50147791:463060,IDFM:StopPlaceEntrance:50147791,IDFM:463060,1,1,351.75,448,,,,,
IDFM:StopPlaceEntrance:50148469:463087,IDFM:StopPlaceEntrance:50148469,IDFM:463087,1,1,54.8,69,,,,,
IDFM:StopPlaceEntrance:50148469:22237,IDFM:StopPlaceEntrance:50148469,IDFM:22237,1,1,64.12,81,,,,,
IDFM:StopPlaceEntrance:50148468:463087,IDFM:StopPlaceEntrance:50148468,IDFM:463087,1,1,5.4,6,,,,,
IDFM:StopPlaceEntrance:50148468:22237,IDFM:StopPlaceEntrance:50148468,IDFM:22237,1,1,9.21,11,,,,,
IDFM:StopPlaceEntrance:50148766:22104,IDFM:StopPlaceEntrance:50148766,IDFM:22104,1,1,255.95,326,,,,,
IDFM:StopPlaceEntrance:50148766:463149,IDFM:StopPlaceEntrance:50148766,IDFM:463149,1,1,255.95,326,,,,,
IDFM:StopPlaceEntrance:50147996:22104,IDFM:StopPlaceEntrance:50147996,IDFM:22104,1,1,21.21,27,,,,,
IDFM:StopPlaceEntrance:50147996:463149,IDFM:StopPlaceEntrance:50147996,IDFM:463149,1,1,21.21,27,,,,,
IDFM:StopPlaceEntrance:50147995:22104,IDFM:StopPlaceEntrance:50147995,IDFM:22104,1,1,27.76,35,,,,,
IDFM:StopPlaceEntrance:50147995:463149,IDFM:StopPlaceEntrance:50147995,IDFM:463149,1,1,27.76,35,,,,,
IDFM:22104:StopPlaceEntrance:50147998,IDFM:22104,IDFM:StopPlaceEntrance:50147998,1,0,25.08,31,,,,,
IDFM:463149:StopPlaceEntrance:50147998,IDFM:463149,IDFM:StopPlaceEntrance:50147998,1,0,25.08,31,,,,,
IDFM:22104:StopPlaceEntrance:50147997,IDFM:22104,IDFM:StopPlaceEntrance:50147997,1,0,52.88,67,,,,,
IDFM:463149:StopPlaceEntrance:50147997,IDFM:463149,IDFM:StopPlaceEntrance:50147997,1,0,52.88,67,,,,,
IDFM:StopPlaceEntrance:50147999:22104,IDFM:StopPlaceEntrance:50147999,IDFM:22104,1,1,262.73,334,,,,,
IDFM:StopPlaceEntrance:50147999:463149,IDFM:StopPlaceEntrance:50147999,IDFM:463149,1,1,262.73,334,,,,,
IDFM:StopPlaceEntrance:50148101:21932,IDFM:StopPlaceEntrance:50148101,IDFM:21932,1,1,73.14,93,,,,,
IDFM:StopPlaceEntrance:50148101:463144,IDFM:StopPlaceEntrance:50148101,IDFM:463144,1,1,74.29,94,,,,,
IDFM:StopPlaceEntrance:50148101:22388,IDFM:StopPlaceEntrance:50148101,IDFM:22388,1,1,99.98,127,,,,,
IDFM:StopPlaceEntrance:50148101:463145,IDFM:StopPlaceEntrance:50148101,IDFM:463145,1,1,107.76,137,,,,,
IDFM:StopPlaceEntrance:50148098:463145,IDFM:StopPlaceEntrance:50148098,IDFM:463145,1,1,71.89,91,,,,,
IDFM:StopPlaceEntrance:50148098:22388,IDFM:StopPlaceEntrance:50148098,IDFM:22388,1,1,75.94,96,,,,,
IDFM:StopPlaceEntrance:50148098:21932,IDFM:StopPlaceEntrance:50148098,IDFM:21932,1,1,97.47,124,,,,,
IDFM:StopPlaceEntrance:50148098:463144,IDFM:StopPlaceEntrance:50148098,IDFM:463144,1,1,97.65,124,,,,,
IDFM:StopPlaceEntrance:50148097:463144,IDFM:StopPlaceEntrance:50148097,IDFM:463144,1,1,27.84,35,,,,,
IDFM:StopPlaceEntrance:50148097:21932,IDFM:StopPlaceEntrance:50148097,IDFM:21932,1,1,32.23,41,,,,,
IDFM:StopPlaceEntrance:50148097:22388,IDFM:StopPlaceEntrance:50148097,IDFM:22388,1,1,41.48,52,,,,,
IDFM:StopPlaceEntrance:50148097:463145,IDFM:StopPlaceEntrance:50148097,IDFM:463145,1,1,47.87,60,,,,,
IDFM:StopPlaceEntrance:50148099:463145,IDFM:StopPlaceEntrance:50148099,IDFM:463145,1,1,81.54,103,,,,,
IDFM:StopPlaceEntrance:50148099:22388,IDFM:StopPlaceEntrance:50148099,IDFM:22388,1,1,83.59,106,,,,,
IDFM:StopPlaceEntrance:50148099:463144,IDFM:StopPlaceEntrance:50148099,IDFM:463144,1,1,97.1,123,,,,,
IDFM:StopPlaceEntrance:50148099:21932,IDFM:StopPlaceEntrance:50148099,IDFM:21932,1,1,98.76,125,,,,,
IDFM:StopPlaceEntrance:50148096:463145,IDFM:StopPlaceEntrance:50148096,IDFM:463145,1,1,31.91,40,,,,,
IDFM:StopPlaceEntrance:50148096:22388,IDFM:StopPlaceEntrance:50148096,IDFM:22388,1,1,37.75,48,,,,,
IDFM:StopPlaceEntrance:50148096:21932,IDFM:StopPlaceEntrance:50148096,IDFM:21932,1,1,66.43,84,,,,,
IDFM:StopPlaceEntrance:50148096:463144,IDFM:StopPlaceEntrance:50148096,IDFM:463144,1,1,69.62,88,,,,,
IDFM:StopPlaceEntrance:50148095:21932,IDFM:StopPlaceEntrance:50148095,IDFM:21932,1,1,15.77,20,,,,,
IDFM:StopPlaceEntrance:50148095:463144,IDFM:StopPlaceEntrance:50148095,IDFM:463144,1,1,18.51,23,,,,,
IDFM:StopPlaceEntrance:50148095:22388,IDFM:StopPlaceEntrance:50148095,IDFM:22388,1,1,23.34,29,,,,,
IDFM:StopPlaceEntrance:50148095:463145,IDFM:StopPlaceEntrance:50148095,IDFM:463145,1,1,31.79,40,,,,,
IDFM:22153:StopPlaceEntrance:50148765,IDFM:22153,IDFM:StopPlaceEntrance:50148765,1,0,35.32,44,,,,,
IDFM:462979:StopPlaceEntrance:50148765,IDFM:462979,IDFM:StopPlaceEntrance:50148765,1,0,38.9,49,,,,,
IDFM:StopPlaceEntrance:50147802:462979,IDFM:StopPlaceEntrance:50147802,IDFM:462979,1,1,10.17,12,,,,,
IDFM:StopPlaceEntrance:50147802:22153,IDFM:StopPlaceEntrance:50147802,IDFM:22153,1,1,20.96,26,,,,,
IDFM:StopPlaceEntrance:50148322:21934,IDFM:StopPlaceEntrance:50148322,IDFM:21934,1,1,99.61,126,,,,,
IDFM:StopPlaceEntrance:50148322:463143,IDFM:StopPlaceEntrance:50148322,IDFM:463143,1,1,99.63,126,,,,,
IDFM:StopPlaceEntrance:50148323:463143,IDFM:StopPlaceEntrance:50148323,IDFM:463143,1,1,106.66,135,,,,,
IDFM:StopPlaceEntrance:50148323:21934,IDFM:StopPlaceEntrance:50148323,IDFM:21934,1,1,108.85,138,,,,,
IDFM:StopPlaceEntrance:50148320:463143,IDFM:StopPlaceEntrance:50148320,IDFM:463143,1,1,74.05,94,,,,,
IDFM:StopPlaceEntrance:50148320:21934,IDFM:StopPlaceEntrance:50148320,IDFM:21934,1,1,75.74,96,,,,,
IDFM:StopPlaceEntrance:50148318:21934,IDFM:StopPlaceEntrance:50148318,IDFM:21934,1,1,66.42,84,,,,,
IDFM:StopPlaceEntrance:50148318:463143,IDFM:StopPlaceEntrance:50148318,IDFM:463143,1,1,67.92,86,,,,,
IDFM:StopPlaceEntrance:50148699:21961,IDFM:StopPlaceEntrance:50148699,IDFM:21961,1,1,34.79,44,,,,,
IDFM:StopPlaceEntrance:50148699:463081,IDFM:StopPlaceEntrance:50148699,IDFM:463081,1,1,38.91,49,,,,,
IDFM:StopPlaceEntrance:50148699:21965,IDFM:StopPlaceEntrance:50148699,IDFM:21965,1,1,44.12,56,,,,,
IDFM:StopPlaceEntrance:50148699:463064,IDFM:StopPlaceEntrance:50148699,IDFM:463064,1,1,45.3,57,,,,,
IDFM:StopPlaceEntrance:50148699:463063,IDFM:StopPlaceEntrance:50148699,IDFM:463063,1,1,80.03,101,,,,,
IDFM:StopPlaceEntrance:50148699:22194,IDFM:StopPlaceEntrance:50148699,IDFM:22194,1,1,89.91,114,,,,,
IDFM:StopPlaceEntrance:50148800:463064,IDFM:StopPlaceEntrance:50148800,IDFM:463064,1,1,64.91,82,,,,,
IDFM:StopPlaceEntrance:50148800:21961,IDFM:StopPlaceEntrance:50148800,IDFM:21961,1,1,69.92,89,,,,,
IDFM:StopPlaceEntrance:50148800:21965,IDFM:StopPlaceEntrance:50148800,IDFM:21965,1,1,115.91,147,,,,,
IDFM:StopPlaceEntrance:50148800:463081,IDFM:StopPlaceEntrance:50148800,IDFM:463081,1,1,117.06,149,,,,,
IDFM:StopPlaceEntrance:50148800:463063,IDFM:StopPlaceEntrance:50148800,IDFM:463063,1,1,166.69,212,,,,,
IDFM:StopPlaceEntrance:50148800:22194,IDFM:StopPlaceEntrance:50148800,IDFM:22194,1,1,176.48,224,,,,,
IDFM:StopPlaceEntrance:50148178:463064,IDFM:StopPlaceEntrance:50148178,IDFM:463064,1,1,84.3,107,,,,,
IDFM:StopPlaceEntrance:50148178:21961,IDFM:StopPlaceEntrance:50148178,IDFM:21961,1,1,88.14,112,,,,,
IDFM:StopPlaceEntrance:50148178:21965,IDFM:StopPlaceEntrance:50148178,IDFM:21965,1,1,123.01,156,,,,,
IDFM:StopPlaceEntrance:50148178:463081,IDFM:StopPlaceEntrance:50148178,IDFM:463081,1,1,125.72,160,,,,,
IDFM:StopPlaceEntrance:50148178:463063,IDFM:StopPlaceEntrance:50148178,IDFM:463063,1,1,181.32,230,,,,,
IDFM:StopPlaceEntrance:50148178:22194,IDFM:StopPlaceEntrance:50148178,IDFM:22194,1,1,191.19,243,,,,,
IDFM:22194:StopPlaceEntrance:50148177,IDFM:22194,IDFM:StopPlaceEntrance:50148177,1,0,44.2,56,,,,,
IDFM:463063:StopPlaceEntrance:50148177,IDFM:463063,IDFM:StopPlaceEntrance:50148177,1,0,45.95,58,,,,,
IDFM:463081:StopPlaceEntrance:50148177,IDFM:463081,IDFM:StopPlaceEntrance:50148177,1,0,77.12,98,,,,,
IDFM:21965:StopPlaceEntrance:50148177,IDFM:21965,IDFM:StopPlaceEntrance:50148177,1,0,82.81,105,,,,,
IDFM:21961:StopPlaceEntrance:50148177,IDFM:21961,IDFM:StopPlaceEntrance:50148177,1,0,132.18,168,,,,,
IDFM:463064:StopPlaceEntrance:50148177,IDFM:463064,IDFM:StopPlaceEntrance:50148177,1,0,142.44,181,,,,,
IDFM:StopPlaceEntrance:50148176:463081,IDFM:StopPlaceEntrance:50148176,IDFM:463081,1,1,40.53,51,,,,,
IDFM:StopPlaceEntrance:50148176:21965,IDFM:StopPlaceEntrance:50148176,IDFM:21965,1,1,43.73,55,,,,,
IDFM:StopPlaceEntrance:50148176:463063,IDFM:StopPlaceEntrance:50148176,IDFM:463063,1,1,59.8,76,,,,,
IDFM:StopPlaceEntrance:50148176:22194,IDFM:StopPlaceEntrance:50148176,IDFM:22194,1,1,64.93,82,,,,,
IDFM:StopPlaceEntrance:50148176:21961,IDFM:StopPlaceEntrance:50148176,IDFM:21961,1,1,108.61,138,,,,,
IDFM:StopPlaceEntrance:50148176:463064,IDFM:StopPlaceEntrance:50148176,IDFM:463064,1,1,119.29,151,,,,,
IDFM:StopPlaceEntrance:50148373:463076,IDFM:StopPlaceEntrance:50148373,IDFM:463076,1,1,28.16,35,,,,,
IDFM:StopPlaceEntrance:50148373:21986,IDFM:StopPlaceEntrance:50148373,IDFM:21986,1,1,46,58,,,,,
IDFM:StopPlaceEntrance:50148372:21986,IDFM:StopPlaceEntrance:50148372,IDFM:21986,1,1,14.73,18,,,,,
IDFM:StopPlaceEntrance:50148372:463076,IDFM:StopPlaceEntrance:50148372,IDFM:463076,1,1,23.83,30,,,,,
IDFM:StopPlaceEntrance:50148388:21985,IDFM:StopPlaceEntrance:50148388,IDFM:21985,1,1,37.01,47,,,,,
IDFM:StopPlaceEntrance:50148218:22210,IDFM:StopPlaceEntrance:50148218,IDFM:22210,1,1,50.04,63,,,,,
IDFM:StopPlaceEntrance:50148218:463142,IDFM:StopPlaceEntrance:50148218,IDFM:463142,1,1,64.26,81,,,,,
IDFM:StopPlaceEntrance:50148217:463142,IDFM:StopPlaceEntrance:50148217,IDFM:463142,1,1,148.93,189,,,,,
IDFM:StopPlaceEntrance:50148217:22210,IDFM:StopPlaceEntrance:50148217,IDFM:22210,1,1,165.24,210,,,,,
IDFM:StopPlaceEntrance:50148763:463142,IDFM:StopPlaceEntrance:50148763,IDFM:463142,1,1,149.69,190,,,,,
IDFM:StopPlaceEntrance:50148763:22210,IDFM:StopPlaceEntrance:50148763,IDFM:22210,1,1,168.32,214,,,,,
IDFM:463142:StopPlaceEntrance:50148221,IDFM:463142,IDFM:StopPlaceEntrance:50148221,1,0,97.44,124,,,,,
IDFM:22210:StopPlaceEntrance:50148221,IDFM:22210,IDFM:StopPlaceEntrance:50148221,1,0,113,143,,,,,
IDFM:StopPlaceEntrance:50148220:463142,IDFM:StopPlaceEntrance:50148220,IDFM:463142,1,1,36.89,46,,,,,
IDFM:StopPlaceEntrance:50148220:22210,IDFM:StopPlaceEntrance:50148220,IDFM:22210,1,1,44.57,56,,,,,
IDFM:StopPlaceEntrance:50148219:463142,IDFM:StopPlaceEntrance:50148219,IDFM:463142,1,1,20.57,26,,,,,
IDFM:StopPlaceEntrance:50148219:22210,IDFM:StopPlaceEntrance:50148219,IDFM:22210,1,1,25.45,32,,,,,
IDFM:StopPlaceEntrance:50149009:463011,IDFM:StopPlaceEntrance:50149009,IDFM:463011,1,1,117.21,149,,,,,
IDFM:StopPlaceEntrance:50149009:22093,IDFM:StopPlaceEntrance:50149009,IDFM:22093,1,1,127.47,162,,,,,
IDFM:StopPlaceEntrance:50149009:22090,IDFM:StopPlaceEntrance:50149009,IDFM:22090,1,1,156.75,199,,,,,
IDFM:StopPlaceEntrance:50149009:463010,IDFM:StopPlaceEntrance:50149009,IDFM:463010,1,1,163.74,208,,,,,
IDFM:StopPlaceEntrance:50147971:463011,IDFM:StopPlaceEntrance:50147971,IDFM:463011,1,1,49.38,62,,,,,
IDFM:StopPlaceEntrance:50147971:22093,IDFM:StopPlaceEntrance:50147971,IDFM:22093,1,1,59.86,76,,,,,
IDFM:StopPlaceEntrance:50147971:22090,IDFM:StopPlaceEntrance:50147971,IDFM:22090,1,1,88.43,112,,,,,
IDFM:StopPlaceEntrance:50147971:463010,IDFM:StopPlaceEntrance:50147971,IDFM:463010,1,1,94.66,120,,,,,
IDFM:StopPlaceEntrance:50148686:474424,IDFM:StopPlaceEntrance:50148686,IDFM:474424,1,1,14.34,18,,,,,
IDFM:StopPlaceEntrance:50148686:473828,IDFM:StopPlaceEntrance:50148686,IDFM:473828,1,1,14.85,18,,,,,
IDFM:StopPlaceEntrance:50170896:monomodalStopPlace:42516,IDFM:StopPlaceEntrance:50170896,IDFM:monomodalStopPlace:42516,1,1,67.52,86,,,,,
IDFM:StopPlaceEntrance:50170830:monomodalStopPlace:42516,IDFM:StopPlaceEntrance:50170830,IDFM:monomodalStopPlace:42516,1,1,162.12,206,,,,,
IDFM:StopPlaceEntrance:50170876:monomodalStopPlace:42516,IDFM:StopPlaceEntrance:50170876,IDFM:monomodalStopPlace:42516,1,1,161.43,205,,,,,
IDFM:StopPlaceEntrance:50170821:monomodalStopPlace:42516,IDFM:StopPlaceEntrance:50170821,IDFM:monomodalStopPlace:42516,1,1,102.16,130,,,,,
IDFM:StopPlaceEntrance:50170810:monomodalStopPlace:42516,IDFM:StopPlaceEntrance:50170810,IDFM:monomodalStopPlace:42516,1,1,88.01,112,,,,,
IDFM:StopPlaceEntrance:50170812:monomodalStopPlace:42516,IDFM:StopPlaceEntrance:50170812,IDFM:monomodalStopPlace:42516,1,1,72.34,92,,,,,
IDFM:StopPlaceEntrance:50148867:monomodalStopPlace:43833,IDFM:StopPlaceEntrance:50148867,IDFM:monomodalStopPlace:43833,1,1,132.97,169,,,,,
IDFM:StopPlaceEntrance:50148610:monomodalStopPlace:43833,IDFM:StopPlaceEntrance:50148610,IDFM:monomodalStopPlace:43833,1,1,133.56,170,,,,,
IDFM:monomodalStopPlace:43833:StopPlaceEntrance:50148609,IDFM:monomodalStopPlace:43833,IDFM:StopPlaceEntrance:50148609,1,0,134.78,171,,,,,
IDFM:StopPlaceEntrance:50148608:monomodalStopPlace:43833,IDFM:StopPlaceEntrance:50148608,IDFM:monomodalStopPlace:43833,1,1,148.17,188,,,,,
IDFM:StopPlaceEntrance:50148089:463033,IDFM:StopPlaceEntrance:50148089,IDFM:463033,1,1,55.64,70,,,,,
IDFM:StopPlaceEntrance:50148089:24681,IDFM:StopPlaceEntrance:50148089,IDFM:24681,1,1,68.22,86,,,,,
IDFM:StopPlaceEntrance:50148089:22384,IDFM:StopPlaceEntrance:50148089,IDFM:22384,1,1,72.16,91,,,,,
IDFM:StopPlaceEntrance:50148089:463034,IDFM:StopPlaceEntrance:50148089,IDFM:463034,1,1,73.13,93,,,,,
IDFM:StopPlaceEntrance:50148612:monomodalStopPlace:473843,IDFM:StopPlaceEntrance:50148612,IDFM:monomodalStopPlace:473843,1,1,112.79,143,,,,,
IDFM:StopPlaceEntrance:50148495:22225,IDFM:StopPlaceEntrance:50148495,IDFM:22225,1,1,9.2,11,,,,,
IDFM:StopPlaceEntrance:50148495:463066,IDFM:StopPlaceEntrance:50148495,IDFM:463066,1,1,19.38,24,,,,,
IDFM:StopPlaceEntrance:50148216:22209,IDFM:StopPlaceEntrance:50148216,IDFM:22209,1,1,165.98,211,,,,,
IDFM:StopPlaceEntrance:50148216:463209,IDFM:StopPlaceEntrance:50148216,IDFM:463209,1,1,167.5,213,,,,,
IDFM:StopPlaceEntrance:50148215:463209,IDFM:StopPlaceEntrance:50148215,IDFM:463209,1,1,19.79,25,,,,,
IDFM:StopPlaceEntrance:50148215:22209,IDFM:StopPlaceEntrance:50148215,IDFM:22209,1,1,26.02,33,,,,,
IDFM:StopPlaceEntrance:50148850:22209,IDFM:StopPlaceEntrance:50148850,IDFM:22209,1,1,120.38,153,,,,,
IDFM:StopPlaceEntrance:50148850:463209,IDFM:StopPlaceEntrance:50148850,IDFM:463209,1,1,120.51,153,,,,,
IDFM:StopPlaceEntrance:50148214:22209,IDFM:StopPlaceEntrance:50148214,IDFM:22209,1,1,21.42,27,,,,,
IDFM:StopPlaceEntrance:50148214:463209,IDFM:StopPlaceEntrance:50148214,IDFM:463209,1,1,25.11,31,,,,,
IDFM:StopPlaceEntrance:50148768:21983,IDFM:StopPlaceEntrance:50148768,IDFM:21983,1,1,116.16,147,,,,,
IDFM:StopPlaceEntrance:50148768:462944,IDFM:StopPlaceEntrance:50148768,IDFM:462944,1,1,135.39,172,,,,,
IDFM:StopPlaceEntrance:50148708:21983,IDFM:StopPlaceEntrance:50148708,IDFM:21983,1,1,116.76,148,,,,,
IDFM:StopPlaceEntrance:50148708:462944,IDFM:StopPlaceEntrance:50148708,IDFM:462944,1,1,132.63,168,,,,,
IDFM:StopPlaceEntrance:50148769:21983,IDFM:StopPlaceEntrance:50148769,IDFM:21983,1,1,18.74,23,,,,,
IDFM:StopPlaceEntrance:50148769:462944,IDFM:StopPlaceEntrance:50148769,IDFM:462944,1,1,19.69,25,,,,,
IDFM:StopPlaceEntrance:50148607:21983,IDFM:StopPlaceEntrance:50148607,IDFM:21983,1,1,123.44,157,,,,,
IDFM:StopPlaceEntrance:50148607:462944,IDFM:StopPlaceEntrance:50148607,IDFM:462944,1,1,138.82,176,,,,,
IDFM:StopPlaceEntrance:50148606:21983,IDFM:StopPlaceEntrance:50148606,IDFM:21983,1,1,125.61,160,,,,,
IDFM:StopPlaceEntrance:50148606:462944,IDFM:StopPlaceEntrance:50148606,IDFM:462944,1,1,144.69,184,,,,,
IDFM:StopPlaceEntrance:50148888:22243,IDFM:StopPlaceEntrance:50148888,IDFM:22243,1,1,76.29,97,,,,,
IDFM:StopPlaceEntrance:50148888:463212,IDFM:StopPlaceEntrance:50148888,IDFM:463212,1,1,80.57,102,,,,,
IDFM:StopPlaceEntrance:50148888:480290,IDFM:StopPlaceEntrance:50148888,IDFM:480290,1,1,118.89,151,,,,,
IDFM:StopPlaceEntrance:50148888:480330,IDFM:StopPlaceEntrance:50148888,IDFM:480330,1,1,121.95,155,,,,,
IDFM:463212:StopPlaceEntrance:50148506,IDFM:463212,IDFM:StopPlaceEntrance:50148506,1,0,25.25,32,,,,,
IDFM:22243:StopPlaceEntrance:50148506,IDFM:22243,IDFM:StopPlaceEntrance:50148506,1,0,31.05,39,,,,,
IDFM:480330:StopPlaceEntrance:50148506,IDFM:480330,IDFM:StopPlaceEntrance:50148506,1,0,66.42,84,,,,,
IDFM:480290:StopPlaceEntrance:50148506,IDFM:480290,IDFM:StopPlaceEntrance:50148506,1,0,68.37,87,,,,,
IDFM:StopPlaceEntrance:50148508:22243,IDFM:StopPlaceEntrance:50148508,IDFM:22243,1,1,32.14,40,,,,,
IDFM:StopPlaceEntrance:50148508:463212,IDFM:StopPlaceEntrance:50148508,IDFM:463212,1,1,39.28,50,,,,,
IDFM:StopPlaceEntrance:50148508:480290,IDFM:StopPlaceEntrance:50148508,IDFM:480290,1,1,72.97,92,,,,,
IDFM:StopPlaceEntrance:50148508:480330,IDFM:StopPlaceEntrance:50148508,IDFM:480330,1,1,76.9,97,,,,,
IDFM:StopPlaceEntrance:50148507:480290,IDFM:StopPlaceEntrance:50148507,IDFM:480290,1,1,22.59,28,,,,,
IDFM:StopPlaceEntrance:50148507:480330,IDFM:StopPlaceEntrance:50148507,IDFM:480330,1,1,33.19,42,,,,,
IDFM:StopPlaceEntrance:50148507:22243,IDFM:StopPlaceEntrance:50148507,IDFM:22243,1,1,45.99,58,,,,,
IDFM:StopPlaceEntrance:50148507:463212,IDFM:StopPlaceEntrance:50148507,IDFM:463212,1,1,51.03,65,,,,,
IDFM:StopPlaceEntrance:50148604:monomodalStopPlace:44877,IDFM:StopPlaceEntrance:50148604,IDFM:monomodalStopPlace:44877,1,1,228.29,290,,,,,
IDFM:StopPlaceEntrance:50147815:22150,IDFM:StopPlaceEntrance:50147815,IDFM:22150,1,1,29.11,37,,,,,
IDFM:StopPlaceEntrance:50147815:463161,IDFM:StopPlaceEntrance:50147815,IDFM:463161,1,1,34.24,43,,,,,
IDFM:StopPlaceEntrance:50170586:monomodalStopPlace:473506,IDFM:StopPlaceEntrance:50170586,IDFM:monomodalStopPlace:473506,1,1,35.55,45,,,,,
IDFM:StopPlaceEntrance:50170444:monomodalStopPlace:473506,IDFM:StopPlaceEntrance:50170444,IDFM:monomodalStopPlace:473506,1,1,21.92,27,,,,,
IDFM:StopPlaceEntrance:50171297:monomodalStopPlace:473506,IDFM:StopPlaceEntrance:50171297,IDFM:monomodalStopPlace:473506,1,1,35.78,45,,,,,
IDFM:StopPlaceEntrance:50170655:monomodalStopPlace:461504,IDFM:StopPlaceEntrance:50170655,IDFM:monomodalStopPlace:461504,1,1,114.79,146,,,,,
IDFM:StopPlaceEntrance:50170655:472731,IDFM:StopPlaceEntrance:50170655,IDFM:472731,1,1,137.86,175,,,,,
IDFM:StopPlaceEntrance:50170495:472731,IDFM:StopPlaceEntrance:50170495,IDFM:472731,1,1,86.58,110,,,,,
IDFM:StopPlaceEntrance:50170495:monomodalStopPlace:461504,IDFM:StopPlaceEntrance:50170495,IDFM:monomodalStopPlace:461504,1,1,113.96,145,,,,,
IDFM:StopPlaceEntrance:50170496:472731,IDFM:StopPlaceEntrance:50170496,IDFM:472731,1,1,81.77,104,,,,,
IDFM:StopPlaceEntrance:50170496:monomodalStopPlace:461504,IDFM:StopPlaceEntrance:50170496,IDFM:monomodalStopPlace:461504,1,1,103.83,132,,,,,
IDFM:StopPlaceEntrance:50170123:472731,IDFM:StopPlaceEntrance:50170123,IDFM:472731,1,1,74.6,95,,,,,
IDFM:StopPlaceEntrance:50170123:monomodalStopPlace:461504,IDFM:StopPlaceEntrance:50170123,IDFM:monomodalStopPlace:461504,1,1,77.63,98,,,,,
IDFM:StopPlaceEntrance:50170280:monomodalStopPlace:461504,IDFM:StopPlaceEntrance:50170280,IDFM:monomodalStopPlace:461504,1,1,45.7,58,,,,,
IDFM:StopPlaceEntrance:50170280:472731,IDFM:StopPlaceEntrance:50170280,IDFM:472731,1,1,62.22,79,,,,,
IDFM:StopPlaceEntrance:50170531:monomodalStopPlace:412743,IDFM:StopPlaceEntrance:50170531,IDFM:monomodalStopPlace:412743,1,1,63.81,81,,,,,
IDFM:StopPlaceEntrance:50170763:monomodalStopPlace:412743,IDFM:StopPlaceEntrance:50170763,IDFM:monomodalStopPlace:412743,1,1,39.27,50,,,,,
IDFM:StopPlaceEntrance:50170780:monomodalStopPlace:412743,IDFM:StopPlaceEntrance:50170780,IDFM:monomodalStopPlace:412743,1,1,63.53,80,,,,,
IDFM:StopPlaceEntrance:50170530:monomodalStopPlace:412743,IDFM:StopPlaceEntrance:50170530,IDFM:monomodalStopPlace:412743,1,1,60.23,76,,,,,
IDFM:StopPlaceEntrance:50170529:monomodalStopPlace:412743,IDFM:StopPlaceEntrance:50170529,IDFM:monomodalStopPlace:412743,1,1,74.64,95,,,,,
IDFM:StopPlaceEntrance:50170575:monomodalStopPlace:411446,IDFM:StopPlaceEntrance:50170575,IDFM:monomodalStopPlace:411446,1,1,31.02,39,,,,,
IDFM:StopPlaceEntrance:50170609:monomodalStopPlace:411446,IDFM:StopPlaceEntrance:50170609,IDFM:monomodalStopPlace:411446,1,1,22.95,29,,,,,
IDFM:StopPlaceEntrance:50170574:monomodalStopPlace:411446,IDFM:StopPlaceEntrance:50170574,IDFM:monomodalStopPlace:411446,1,1,15.9,20,,,,,
IDFM:StopPlaceEntrance:50148083:22392,IDFM:StopPlaceEntrance:50148083,IDFM:22392,1,1,58.1,74,,,,,
IDFM:StopPlaceEntrance:50148083:463155,IDFM:StopPlaceEntrance:50148083,IDFM:463155,1,1,62.79,79,,,,,
IDFM:StopPlaceEntrance:50148082:463155,IDFM:StopPlaceEntrance:50148082,IDFM:463155,1,1,80.18,102,,,,,
IDFM:StopPlaceEntrance:50148082:22392,IDFM:StopPlaceEntrance:50148082,IDFM:22392,1,1,82.54,105,,,,,
IDFM:StopPlaceEntrance:50148084:22392,IDFM:StopPlaceEntrance:50148084,IDFM:22392,1,1,55.45,70,,,,,
IDFM:StopPlaceEntrance:50148084:463155,IDFM:StopPlaceEntrance:50148084,IDFM:463155,1,1,58.78,74,,,,,
IDFM:StopPlaceEntrance:50148339:21943,IDFM:StopPlaceEntrance:50148339,IDFM:21943,1,1,56.79,72,,,,,
IDFM:StopPlaceEntrance:50148339:463176,IDFM:StopPlaceEntrance:50148339,IDFM:463176,1,1,56.79,72,,,,,
IDFM:StopPlaceEntrance:50148773:21943,IDFM:StopPlaceEntrance:50148773,IDFM:21943,1,1,180.9,230,,,,,
IDFM:StopPlaceEntrance:50148773:463176,IDFM:StopPlaceEntrance:50148773,IDFM:463176,1,1,180.9,230,,,,,
IDFM:StopPlaceEntrance:50148340:21943,IDFM:StopPlaceEntrance:50148340,IDFM:21943,1,1,30,38,,,,,
IDFM:StopPlaceEntrance:50148340:463176,IDFM:StopPlaceEntrance:50148340,IDFM:463176,1,1,30,38,,,,,
IDFM:StopPlaceEntrance:50148342:21943,IDFM:StopPlaceEntrance:50148342,IDFM:21943,1,1,39.56,50,,,,,
IDFM:StopPlaceEntrance:50148342:463176,IDFM:StopPlaceEntrance:50148342,IDFM:463176,1,1,39.56,50,,,,,
IDFM:StopPlaceEntrance:50148341:21943,IDFM:StopPlaceEntrance:50148341,IDFM:21943,1,1,66.03,84,,,,,
